tweet_id,text,location,date
1630740727029276674,These brown boys can’t catch a break. It’s a cold cruel world… my momma used to say “it’s got a dagger in one hand… https://t.co/NaFET0NjLR,"Charlotte, NC",2023-03-01
1630740627146022912,People across the province getting mailers too. The Sask Party will be sweating a little seeing this. https://t.co/2F9bZ1wBaw,"Regina, Saskatchewan",2023-03-01
1630744843264688130,@mommamia1217 Governor is misspelled and it appears she is sweating like a hog.  Didn’t notice the toilet paper,"El Paso, TX",2023-03-01
1630744658765553665,"You know you have gr8 ppl when you are in bed w a fever + chills under a caccoon you don't want to come out of, and… https://t.co/fmGVCDqnDm","Toronto, Ontario",2023-03-01
1630746678558085122,Grandpa is in the hospital for shortness of breath and fluids in his legs and lungs. I’m just glad I was home this… https://t.co/DEGbFuDkcx,AdventHealth Medical Group Primary Care at Prairie View,2023-03-01
1630745933934739456,I'm so damn excited for the return of #TheMandalorian in a little over 6 hours. Just hearing that theme song again gives me chills.,"Bronx, NY",2023-03-01
1630745873880588289,"@MKH13Omasters It's beautiful, each track I hear from the score gives me chills and makes me want to play!","Cleburne, TX",2023-03-01
1630749798360817668,Just got chills! What a fantastic episode! 💙 #TheWinchesters,"Oklahoma, USA",2023-03-01
1630756158586646529,@MrsTOH2O @BTS_twt One of the best rappers in the world - of course Suga II August D of BTS will sell it all out 🎉… https://t.co/zebljA444P,"Toronto, Ontario",2023-03-01
1630755578048806914,@HeyItsMeTheDev Chills,"Westerville, OH",2023-03-01
1630755003433467905,"Nothing like sweating a little blood in the Horizon League Tourney 🩸 

#RMCMB ROLLS ON 😤

@RMUMBasketball 🔴⚪️🔵 https://t.co/7mNN7qqPfV",UPMC Events Center,2023-03-01
1630760492171145216,this episode of #TheWinchesters is giving me chills. @imDrakeRodger @ImMegDonnelly,"Casper, WY",2023-03-01
1630758793129885696,@upnorth2k4 I get chills eveytime I see this.,"Los Angeles, CA",2023-03-01
1630767932639674369,"@1Truwop When it was like 9° outside literally?? Them people did not see me, not tryna catch pneumonia and COVID an… https://t.co/daaN9HRRBL","Georgia, USA",2023-03-01
1630770498534793216,"@WSJ This is just the same old tune, so childish! The true colors of politicians have been exposed. I want to ask w… https://t.co/KrERzGs7bv","Beverly Hills, CA",2023-03-01
1630770252500942849,"My little girl can’t catch a break man. She was sick last week with an ear infection, got over it, and now she has… https://t.co/tgPIMi4Qds","Oklahoma, USA",2023-03-01
1630773189902209024,Honestly I can’t listen to music during cardio cuz then I get hype and want to start singing and dancing and I be o… https://t.co/z5jpovbbEH,"Salinas, CA",2023-03-01
1630777192849330178,The closest the human body can come to taking a screenshot is by bringing yourself to the brink of passing out whil… https://t.co/KbAdOQkl3i,"Missouri, USA",2023-03-01
1630776840758390785,@FlutoShinzawa @ConorRyan_93 Not trying to be dumb - it looked to me like he took a hard knee directly to the nuts.… https://t.co/DEQTnSwn9g,"Columbus, OH",2023-03-01
1630776649414311936,Im sweating his pronunciation even more after hearing it: Yess-eh Puly-yoü-yarv-eh https://t.co/4jT70QfzTE,"Saint John, New Brunswick",2023-03-01
1630787815788118019,Lauri had me sweating I took the under for him to score less than 30 🤞🏾,"Lauderhill, FL",2023-03-01
1630788754184060928,@MsBlaireWhite I know three people that died that had covid…. But actually died from pneumonia after being put on the ventilator.,"Fort Worth, TX",2023-03-01
1630794069172531201,@BigBraie it’s the sweating for me lol,"Harlem, GA",2023-03-01
1630800980802428929,@AttorneyCrump @morebetje20 @TheTNHoller You can hear her wheezing and out of breath. Laying flat is the worse posi… https://t.co/03zQZNjJF6,"Maine, USA",2023-03-01
1630805067124097025,@StoolFootball Chills,"Austin, TX",2023-03-01
1630810794840522752,"@JebraFaushay Dylan gives me the chills too! 

Every time Mr. Mulvaney says “Days of girlhood,” I get nauseous and… https://t.co/4HWztySNQz","Omaha, NE",2023-03-01
1630810684169637888,our healthcare system is so cool ! I coughed so hard bc I got bronchitis then pneumonia right after 6 years ago tha… https://t.co/GnntEBxIdx,"North Carolina, USA",2023-03-01
1630809502487392256,Watching the last episode of Mandalorian season 2 and damn!  Still gives me chills!!  #starwars #Mandalorian,"Greenville, IL",2023-03-01
1630815419773665282,Fun night in the Fieldhouse. Loud. Chills. Historic. W. #RockChalk #HCBS https://t.co/jVmDXiFHqf,"Kansas, USA",2023-03-01
1630792476318396418,"Same, getting chills thinking about it. https://t.co/eeY3D8rL5B","Newport, DE",2023-03-01
1630824427163197440,"Had to take Nat to the ER tonight because her little nose swell up &amp; she was having difficulty breathing. 
The doc… https://t.co/6IbPsIvhUe","Georgia, USA",2023-03-01
1630823985310232576,"Pure chills. And yes, it’s close but the correct answer is 1 https://t.co/w5yK6YWztx","Seattle, WA",2023-03-01
1630831795574042624,@AttorneyCrump @TheTNHoller My prayers with her family 🙏🙏🙏. She reminds me of my mom. My uncle Steve was neglected.… https://t.co/ocXpuDG3mi,"Regina, Saskatchewan",2023-03-01
1630840729735139331,@potionghoul It can be done.Just requires exposure therapy. Gotta put yourself n uncomfortable situations I used to… https://t.co/9YPae3yLx2,"Nevada City, CA",2023-03-01
1630844534606135301,"Peter Pan and Wendy - Official Trailer  https://t.co/I9Lvojfetl    When I was a kid, Hook was probably my favorite… https://t.co/cQngoZxc5k","Lyndora, PA",2023-03-01
1630844110964772864,"At that point I was geeking because, why at all moments, a sad ass nigga is looking to be an alpha, my mans had on… https://t.co/AsqPEp5TN7","Matthews, NC",2023-03-01
1630870260600672262,getting the chills and having a fever in less than 20min is really not the bizzzzz 🥲,"Albuquerque, NM",2023-03-01
1630914134123454464,"Does this community love horror games or not?

This @EmikaGames  - Locked up gave me the chills. Some significant j… https://t.co/Sto5ltIbg0","Ottawa, Ontario",2023-03-01
1630911475408678913,What’s an underrated song y’all get the chills listening too??? Mine for today would be “The Play - @wizkhalifa” Ca… https://t.co/GD2nQaKpn2,"Kissimmee, FL",2023-03-01
1630921562307084288,"@porterguy1 @rramom59 @Jikkyleaks “recommended against using antibiotics to cover post-viral pneumonia” Could this, even possibly, be true?","Kansas, USA",2023-03-01
1630921292600811522,"@seanmohen @SvenTystnad Hi Sean, didnt the missile crisis solution originate with journalist John Scali and a Russi… https://t.co/kdcvl7wkAJ","Pensacola, FL",2023-03-01
1630926172967124993,not my white ass going to the ER for asthmatic bronchitis 3 days before I get blood testing for pcos AND NOW I'M ON… https://t.co/V13eqAkiI1,"Fort Myers, FL",2023-03-01
1630922931688579075,Chills! #LetsGoBucs #Pirates https://t.co/XV0HfAu0KX,"Lyndora, PA",2023-03-01
1630930792858759168,if you’re working out at the gym and you’re like literally sweating but you have lashes.. does the sweat that would… https://t.co/c2NBr9hCko,"Louisiana, USA",2023-03-01
1630934785609682944,Sweating out a fever is a thing right?,"Houston, TX",2023-03-01
1630933495110414337,@yogachampagne I love her but she’s too nosy! She won’t find what she wants unless she chills out!,"Highland Park, IL",2023-03-01
1630937853101326338,Breath of Shadows 2 is in comic shops today! Check out a preview right here: https://t.co/ShjfVPpAWt,"Montclair, NJ",2023-03-01
1630941002382061568,"@RobertAnnis This last time, I left with double pneumonia 🤦🏻‍♀️ but it was still an epic 12-day land adventure! (Fi… https://t.co/4Vr447f7Ev","Phoenix, AZ",2023-03-01
1630946468256178178,Literally get chills seeing this trailer after being a reporter in Savannah during the time of Mallory’s death. I’l… https://t.co/B6ZqF7u1hx,"Colorado, USA",2023-03-01
1630943989162442753,@BrianEntin I have chills! Let’s hope Maggie and Paul send vibes today and nail any doubt by walking their steps! C… https://t.co/PLPuDiUDqf,"Newtown, PA",2023-03-01
1630954502680371201,"@PopCrave Choosing 1 from each era:
Animal- Take it off
Cannibal- Sleazy 
Warrior- Gold Trans Am / Love into the Li… https://t.co/lToeaSa6AA","Pittsburgh, PA",2023-03-01
1630953852848488449,"Bronchitis or not, we talking Cowboys and this Combine this afternoon #CowboysNation! Set a reminder for my upcomin… https://t.co/0KMNO1BqiD","Longview, TX",2023-03-01
1630951011182338051,@kylegriffin1 I’ll believe it when I walk out of the pharmacy with it not making me bankrupt. I won’t hold my breat… https://t.co/KU35kyvQEx,"Marquette, MI",2023-03-01
1630962973844946945,I AM SWEATING AND HAVE THE CHILLS AND CANT TAKE ANTIBIOTICS,"San Antonio, TX",2023-03-01
1630973431150673924,@calebtroughtz Yeah man especially after these IO calls I literally get chills about the future,"Oxford, GA",2023-03-01
1630971897616691203,This game me chills I gotta find a way to get to Cleveland this April https://t.co/2Hz24qNNmB,"Junction City, KS",2023-03-01
1630971674509156352,Nigga started SWEATING when the gay allegations came about. https://t.co/E9cZrekzGG,"Brookhaven, GA",2023-03-01
1630970875355844610,@XenaGray Mercy…I saw this recently on @NewsHour and it gave me chills at first but hope seeing what is happening t… https://t.co/t48yKQqY4L,"Clayton, NC",2023-03-01
1630976703257272323,I’m sweating like crazy from working at shovel. I could be in Antarctica and I’d sweat like I’m in the Sahara desert,"Pennsylvania, USA",2023-03-01
1630982187687514112,@atrupar Why is Ted Cruz sweating so much while sitting?,"San Francisco, CA",2023-03-01
1630981953447919624,"@emsux You're not really dying of pneumonia, are you? 😔 🙏 

Cute pup, btw.","Texas, USA",2023-03-01
1630980193102835712,"Hollywood called me back. Recovering from pneumonia, he is at home doing better. Still the same Hollywood...","College Park, GA",2023-03-01
1630978360783274008,Flash chills with Batman? #sixflagsovergeorgia,"Missouri, USA",2023-03-01
1630994926577090565,I’ll just put this out for clarity:  @PackMensBball stock has dropped in the last week but have a good 5-7 team cus… https://t.co/aHESLWTxyb,"Cary, NC",2023-03-01
1630994353316347905,"@mj6032369 @dgurdasani1 Same, I will say 1night of the Covid was rough 4me. sweating gallons of water profusely &amp;my… https://t.co/UEazoCdSC7","Pensacola, FL",2023-03-01
1630994237066997762,"Happy March. It’s 83°, sweating my balls off &amp; I wish I was at the pool!!!!!!","Florida, USA",2023-03-01
1630998142240915462,I’m watching cancel court and the plaintiff said he said your “honor I ain’t about to be arguing with a n*** that g… https://t.co/1h7f193hbg,"Jersey City, NJ",2023-03-01
1631007044206743552,"@POTUS @VP This kind of Love gives me chills throughout my whole Body

🙏🌷🌈😍🌟😍🌈🌷🙏","Irvine, CA",2023-03-01
1631029188760158210,fml I have pneumonia,"Tulsa, OK",2023-03-01
1631034520542560256,i’m in class next to the womens lacrosse game and they’re warming up to domo on BLAST. pain and chills at the same… https://t.co/y3ZQWgFomL,"Philadelphia, PA",2023-03-01
1631043445321023491,@redant555 Wowowow CHILLS !! Thank you for sharing this valuable reminder of women’s power. Specially for women’s history month!,"Los Angeles, CA",2023-03-01
1631043404611067904,"When is it time for the pneumococcal #vaccine for those 65+? Well, do any of these apply? If so, it’s time to ask y… https://t.co/qoFhEDP7S6","Thunder Bay, Ontario",2023-03-01
1631046916854235138,I have chills. And I want to stand up and applaud.  #MurdaughTrial,"South Carolina, USA",2023-03-01
1631050059620966405,My boobs out here sweating 😅 it’s too hot ☀️ 🥵,"San Antonio, TX",2023-03-01
1631060606798397440,"@aryastanford Yeah it sucks: fever, chills, urinary and kidney pain ughhh","Nevada, USA",2023-03-01
1631059624857067520,"@RandallParmley @TajGeorge @jerryshannontv @Carmenmusiq1 Yesssss!! It's been giving me chills for decades, a magnif… https://t.co/BGENdHZVEt","Reno, NV",2023-03-01
1631064814993776645,@Smashvillian615 That gave me chills. It's so terrible. He should have said that.,"Georgia, USA",2023-03-01
1631063441929646082,Literal chills when he played this at the coliseum 🔥 https://t.co/74wNaib3Qm,"Santa Paula, CA",2023-03-01
1631061239571906563,@itsmeJonB @snowbikemike @TheAndyCortez @TimGettys @Nick_Scarpino Sweating the toxins out while on my juice cleanse,"Texas, USA",2023-03-01
1631074181075853317,@bluertwo @kxtradio That song is so good! I got chills playing it 🤘,"Dallas, TX",2023-03-01
1631088237065412608,"five drinks to know me bev chills
- orange juice
- iced dirty chai w oatmilk
- trader joe’s green juice
- belvedere… https://t.co/X7vDSd534F","San Francisco, CA",2023-03-02
1631094874878640128,"Yeah, a brutal story about surviving pneumonia. https://t.co/vPAWCYiA29","Reno, NV",2023-03-02
1631100512941625344,"I Got chills 🔥🔥🔥🔥
#Batwoman #TheFlash https://t.co/BqnSreWirL","Georgia, USA",2023-03-02
1631098988408745985,Lately i been extremely out of breath ! Im getting old lmao,"Stockton, CA",2023-03-02
1631104140372856832,"@robasha Maybe a weird choice, but it's what came to mind. Gives me chills every time!","Milwaukee, WI",2023-03-02
1631102484524482560,I have consumed 400mg of caffeine for my overnight shift and I am sweating. nothing and everything makes sense. inf… https://t.co/FCcFaqKxRM,"Chicago, IL",2023-03-02
1631100802507866113,Kentucky -500 ML bettors sweating bullets rn😭😭😭,"Queens, NY",2023-03-02
1631106890770808833,I really want to know how many people are watching @PGATOUR coverage on Friday sweating out someone making the cut.… https://t.co/4s3LjgRbL7,"Indiana, USA",2023-03-02
1631106190498320384,@SimplyPickZ bro i tailed this &amp; im sweating pat bev 😪,"Henderson, TX",2023-03-02
1631111190016409605,@byBrandi I have pneumonia. Hoping to come home soon. Mom &amp; Mel are taking care of the fur kids. Thanks for asking.,"Tulsa, OK",2023-03-02
1631110960499884033,@KelliBruer I have pneumonia. Grrr.,"Tulsa, OK",2023-03-02
1631110158712705024,The awkward moment when I’m talking to someone and I get the chills. We both stare at each other for a second and t… https://t.co/oatBEc8zh1,"Goleta, CA",2023-03-02
1631119187132264451,"Lyme symptoms that are doing me dirty: 
Air hunger 
Burning in my feet
My brain also feels like it’s burning
The sw… https://t.co/YuMUBnfUdV","Binghamton, NY",2023-03-02
1631117479157067779,Mudda fck Deku give me chills jn.,"Athens, GA",2023-03-02
1631124457275244544,#HB0266 What happens if you take epinephrine and don't need it. Too much epinephrine can cause dangerously high blo… https://t.co/J6hmMxxsJa,"Scaggsville, MD",2023-03-02
1631127496484593668,Imagine this team from game 1 with everyone healthy. Chills,"Culiacán, Sinaloa",2023-03-02
1631126759415377920,I hate grocery shopping and bringing them in fuck im out of breath,"Alexander City, AL",2023-03-02
1631125633437671424,"Also, the choreography in the opening number gave me chills.","Manhattan, NY",2023-03-02
1631130823674978304,Dooly County exited &amp; cleared 100% of their schools from federal identification! Dr. Craig Lockhart gave the audien… https://t.co/nWReq76BR5,"Macon, GA",2023-03-02
1631128578313027585,LMAOOOO EVEN THE PLAYERS ARE JUMPING IN THE CROWD AND DOING THE WABASH CHILLS MAN,"Overland Park, KS",2023-03-02
1631139212429778946,just beat all 120 shrines in breath of the wild and unlocked everything for the first time - now I dont know what t… https://t.co/htoKIuVcEc,"Ottawa, Ontario",2023-03-02
1631141255043514368,"I’m at one of the games of my life, sweating, loud, headache from screaming, edge of my seat. 

Double OT and they… https://t.co/c2jPscJ6Cb","Los Angeles, CA",2023-03-02
1631144204515651584,We may need to rethink our state championship send offs at CSHS 😉. Seriously this gave me the chills. 💜 https://t.co/jdAqIn4zPB,"College Station, TX",2023-03-02
1631149621786312704,"Anyone else sweating or just us? 

@Avalanche 5-6 @NJDevils 
8:06 left to play.","Denver, CO",2023-03-02
1631155030093905922,"Literally just SURVIVED one of the most tense 1 on 1 RP sessions of D&amp;D I’ve ever had. 

Oh, and it was like 30 min… https://t.co/AR9i7VDmT3","Bronx, NY",2023-03-02
1631163079303233538,Wow @KatyKirby_ and @andyshauf. What an impressive pairing for this latest tour! Incredible musicianship and songwr… https://t.co/3iEBSo0P3q,The Observatory OC,2023-03-02
1631170791197888512,"“Welcome to orbit, thanks for flying @SpaceX”.. just gave me chills. So amazing. Making it look too easy.","Brownsville, TX",2023-03-02
1631168524004790272,“I love that they’re jewish they’re the chosen people” and “i was posessed by the devil” just came out of rachels m… https://t.co/BBjVM0xFkk,"Sacramento, CA",2023-03-02
1631174854471737345,"Infinity War was the best MCU movie, but the credits for Endgame were the best credits of any movie ever. The Final… https://t.co/KqIBAb5UBo","Texas, USA",2023-03-02
1631178114138079235,Hearing A Nigga Moaning Send Chills Thru My Body 😩😮‍💨🔥,"Memphis, TN",2023-03-02
1631177720867553282,"@Dominiquetaegon @Weirdo1963 ""Out Of Chaos , Control."" It's their motto. Take flu/pneumonia deaths? Count them as C… https://t.co/pTnngioXzd","South Miami Heights, FL",2023-03-02
1631187055211581442,"Reflecting a lot on the last few weeks. How peaceful it's been. Yet, still holding my breath bc we are not out of t… https://t.co/9QDk0zL5Of","Anaheim, CA",2023-03-02
1631205499889672192,Mane this new episode of snowfall giving me chills #SnowfallFX,"Garland, TX",2023-03-02
1631205260340461568,"@RealSkipBayless Insulting the guy you’re pretending to stick up for, in the same breath even; while taking a comme… https://t.co/bT2nJ2JXn9","Seminole, FL",2023-03-02
1631210696670334976,@Key2DaGun @laralogan For your information I am one of those some people . I have asthma and on top of that I have… https://t.co/obtIpm4n9s,"Tucson, AZ",2023-03-02
1631207997429936130,You purposely take a comment out of context to stir controversy and pretend to defend someone while also insulting… https://t.co/OOT458F6Po,"Seminole, FL",2023-03-02
1631254695921733632,this is legitimately terrifying. i have chills. https://t.co/W0bVi1bciN,"Phoenix, AZ",2023-03-02
1631259730369978368,I am now taking Cefdinir 300 MG twice a day for six days for the pneumonia. I feel better but know this is an illus… https://t.co/PoME3w0Gyb,"Reno, NV",2023-03-02
1631266308594495488,Sweating more in last ten days than prev 30 wks https://t.co/VPWpGAnye8,"Severna Park, MD",2023-03-02
1631270556845604864,"Scottie feels much better. He got dressed and didn't get out of breath!! 
That's awesome!! His color is back to nor… https://t.co/KW18ON2ahd","Indiana, USA",2023-03-02
1631271232724164609,"#4 - Pause, it's ok, breath,  remember #1 smile, then move on. Happens to all of us.... Worst case, reach out for y… https://t.co/v7pvRz240S","Alexandria, VA",2023-03-02
1631734313166274562,@DetroitCSC @LoreRahRahRah @DetroitCityFC There is a chance that the new attacking blood just click and better faci… https://t.co/L197yNxphx,"Livonia, MI",2023-03-03
1631733687464128517,@SenRickScott @marcorubio nice to see you sweating the big stuff. @MiamiOpen is mostly sold out but glad your part… https://t.co/J1XU6FrNRx,"Brooklyn, NY",2023-03-03
1631727061843812353,I get full body chills when the I See The Light scene in Happily Ever After graces the castle again,"Lake Butler, FL",2023-03-03
1631725903238635537,"Not gone lie, them shrooms kicked back while I was Schubas last night. I zoned out and was sweating","Chicago, IL",2023-03-03
1631725553941196800,"That's not nice of you for waking me middle of me napping. Feels like I'm dealing with chills with a high fever, bu… https://t.co/RvORJaXvMA","Illinois, USA",2023-03-03
1631724227845066758,CHILLS😈😹 https://t.co/tm1gYkEf6W,"Pennsylvania, USA",2023-03-03
1631718394457202698,@ndcjr I was in a car fire one breath of that acrid smoke almost killed me I barely got out and was sick for days b… https://t.co/pnIpLeJkBd,"Northern Bruce Peninsula, Ontario",2023-03-03
1631714860739465216,"COVID finally got me. 

48 hours of fever and chills. Couldn’t even drink tea because all I could really do was lay… https://t.co/TZlmwdR5GV","Spokane, WA",2023-03-03
1631711343454691337,"This gave me chills 😯
#AttackonTitanFinalSeasonpart3

https://t.co/pB0VPbZzJR","Chicago, IL",2023-03-03
1631709161137528832,CHILLS!! #BringTheGold https://t.co/ZeqyIOy4ho,"San Diego, CA",2023-03-03
1631702384077570053,except that one mf. he gives me chills fr.,"Taos, NM",2023-03-03
1631699681679126528,Never take breathing for granted. I am much better. I was breathing on my own for an hour this morning. Pneumonia is a horrible experience.,"Reno, NV",2023-03-03
1631693133174931471,@GoddessShanell_ That shit gives me chills every time like the first time I heard it.,"College Park, GA",2023-03-03
1631688971339087874,You know that feeling of when a higher up pulls you into a meeting and closes the door? Stomach drops and you start… https://t.co/n4ygGMEVFT,"Romeoville, IL",2023-03-03
1631687578318696448,Chills! I'd love to be a fly on the wall when disturbed decided to cover this song #soundofsilence #Disturbed… https://t.co/gDqbV72wyn,"California, USA",2023-03-03
1631684440777785346,@heen_Doggish Dawg I had chills just watching. He was nuts,"Oxford, MS",2023-03-03
1631677500865519616,SMH Rory 🤦🏾‍♀️ I can’t believe I’m sweating you to make the cut,"Abington, MA",2023-03-03
1631676915604942849,my meditation this morning sent chills down my spine 🙌🏽,"Georgia, USA",2023-03-03
1631673223342354434,Umm… actual cold chills https://t.co/gULYW5aKXB,"St Louis, MO",2023-03-03
1631672066305867777,"Trader Joe's - Winter Park, Florida - Suspected food poisoning. Symptoms: Diarrhea, Nausea, Vomiting, Chills, Heada… https://t.co/cLrGKhdKVx","Winter Park, FL",2023-03-03
1631670424554569730,It’s giving me chills https://t.co/q5TXmAL37d,"Independence, OH",2023-03-03
1631666788730654721,"Panera Bread - Lincoln, Nebraska - Suspected food poisoning. Symptoms: Diarrhea, Stomach Pain, Chills, Headache
Sus… https://t.co/glDBTbhOQ2","Lincoln, NE",2023-03-03
1631665807359877122,"@IamBryanCain It was really, really good!  Wow that ending scene! Chills!!","Toronto, Ontario",2023-03-03
1631664933417959424,Pretty sure I have pneumonia but got no more days to take off. Mask it is 🤦🏽‍♂️ #LotteryMePlease,"Memphis, TN",2023-03-03
1631657521105518592,"So x-rays show minor irritation consistent w getting over pneumonia.  Kinda wtf, because pneumonia, again, n we did… https://t.co/MFsoPbMBob","Queens, NY",2023-03-03
1631656319869501441,The Mayo Clinic saved my life with a double lung transplant following my battle with COVID pneumonia. They are adva… https://t.co/2IFbR1a7hL,"Florida, USA",2023-03-03
1631642788361129988,@DailyLoud I mean... Do you ladies like that? his cokehead ass sweating and sexually harassing you on stage?,"Clinton, MI",2023-03-03
1631639062850273280,"Cape Coral, Florida - Ate these tomatoes on Sat Feb 25th, 2023 and became ill around 1300 and became ill with fever… https://t.co/jOr2AP5bnv","Cape Coral, FL",2023-03-03
1631638634427187204,"@Shawna_Reed When Gipp said ""overpay the ignorance &amp; underpay the intelligence"", he gave me chills! #realSpill","Perry, GA",2023-03-03
1631631420429836290,"#RIP #OTD in 2003 actor (The Magnificent Seven; One, Two, Three; Life Is Beautiful) Horst Buchholz died unexpectedl… https://t.co/dMn1YhDlfL","Scottdale, GA",2023-03-03
1631631258269908992,"I got all the chills watching the new  @F1 intro 😍🫠 
ALL THE CHILLS @Carlossainz55 @Charles_Leclerc @LewisHamilton… https://t.co/LFmxpK0J3c","Colorado, USA",2023-03-03
1631624610931245057,"My two weeks in the south is finally over 

Can’t come back .. Too much good food but the humidity is unforgiving 

I’m still sweating","Memphis, TN",2023-03-03
1631619835690885123,"Washington, District of Columbia - Suspected food poisoning. Symptoms: Nausea, Vomiting, Stomach Pain, Cramps, Chil… https://t.co/C1NGNU50s4","Washington, DC",2023-03-03
1631618309035638786,"Haha same. NukesTop5, Chills, and several others. https://t.co/7aNQJaZuXN","Pennsylvania, USA",2023-03-03
1631585920511098881,@Crotin Man! Season 1 gave me chills so many times.,"Bronx, NY",2023-03-03
1631585641250037760,I’m trying to catch my bearings and all they do are demonic enchantments and those in a jist are it’s sweating.. so… https://t.co/s9ddafJxNb,"New York, USA",2023-03-03
1631558090951647232,@ClayWendler amazing video gave me chills,"Chicago, IL",2023-03-03
1631523971500761089,@NBAonTNT @SHAQ @MCHammer @_Mysticale why he sweating so much 🤣🤣🤣🤣,"Manhattan, NY",2023-03-03
1631521987666518017,"Wasn't even 15 seconds in and I got chills 

#JhopexJcole #on_the_street","Phoenix, AZ",2023-03-03
1631510618141511681,@kensgracie @GoldenKnights Thanks! This bronchitis didn’t want to go away.,"Las Vegas, NV",2023-03-03
1631741037986152448,"@calliemelancon Love this. Always a major Springer fan, but baseball is a business. George is a helluva ballplayer,… https://t.co/KDZIweS4hx","Chickasha, OK",2023-03-03
1631750539078955008,Chills. #BringTheGold https://t.co/cSl7c7IXSF,"Encinitas, CA",2023-03-03
1631748278747385856,Going to work with pneumonia 🤘🏼 perfect,"Winnipeg, Manitoba",2023-03-03
1631754567137239041,i just started sweating cant think about anything else omfg,"Columbus, OH",2023-03-03
1631751028151566336,@thebreannabrown Chills all night https://t.co/lrbrUSQRkM,"Edmonton, Alberta",2023-03-03
1631765709037400065,"37 straight wins for Toledo teams

Credit goes to the incredible fans too. If @ToledoWBB players got chills Wednesd… https://t.co/xHBDkLzZxU","Toledo, OH",2023-03-03
1631762812493082625,I finally listened to #RedRubyDaSleeze   I have chills… 💎,"Georgia, USA",2023-03-03
1631770633959882755,@cozydonte this niggas wasn’t even sweating he really is a myth https://t.co/lV7lmwROfG,"Paterson, NJ",2023-03-03
1631768256699572224,@sentsali1 @chills_valee Tell him 🤣🤣🤣 https://t.co/gfjp555rCL,"Montréal, Québec",2023-03-03
1631767421236264963,This will forever be one of my favorite songs I get chills every time I hear it! 💖 https://t.co/trUB74xxDt,"Virginia, USA",2023-03-03
1631779460436426756,"I don’t know who needs to hear this, but you’re not sweating out any toxins in the sauna. Toxins are excreted from… https://t.co/WbnsfX6Zqw","Corpus Christi, TX",2023-03-03
1631785360396017665,I’m ready to get married now. I’m getting chills from this wedding,"Red Oak, TX",2023-03-03
1631782790638321669,drank a super bang and i been spinning and sweating for the last hour https://t.co/lPVnp7MQYR,"Florida, USA",2023-03-03
1631791506922127360,@SyedAAhmad5 That gave me chills. Amazing.,"Gibbsboro, NJ",2023-03-03
1631797938807775232,"{ D O N U T }  Dosi x Peanut Butter Breath 💨
In stock at @CookiesonHighst &amp; @cookiescorvall !
Required Warning: Do… https://t.co/vQz21ltJkR","Eugene, OR",2023-03-03
1631797591242407941,"@Sophia_Adeline 🙉 say it ain’t so … hopefully it’s a regional thing, I ran out of masks long ago and refuse to spen… https://t.co/QKI6i3ujqa","San Diego, CA",2023-03-03
1631800622155694081,I don’t know why today out of all days I start overthinking more than usual to the point where I can’t breath like… https://t.co/qL5BDl9K2D,"Enterprise, NV",2023-03-03
1631800059494035456,@BrianEntin Absolute chills when looking in his dead eyes.,"Carlsbad, CA",2023-03-03
1631799017628893184,"@tyler_hynes The preview gave me CHILLS! SO EXCITED!!! Absolutely love this artistic direction! Very, very cool! 😎❤️","Chaska, MN",2023-03-03
1631806153347985408,@FrankiB Dropping knowledge since day 1. Gave me chills.,"Los Angeles, CA",2023-03-03
1631802761875529728,@cinapelayo This thread gave me chills. I’m sorry you’re going the out this 🖤,"Maine, USA",2023-03-03
1631809665741848576,@yankeegrl80 For me it was…just felt like a nasty cold. Never had fever or chills,"Virginia, USA",2023-03-04
1631809185636663297,"This never gets old. Chills watching the second half everytime 

https://t.co/PBWh08AZAw","Ontario, NY",2023-03-04
1631808009310547968,@ovppodcast Still gives me chills.,"Colorado Springs, CO",2023-03-04
1631807639196770304,Biggest turn off on twitter is when mad girls share the same dudes especially trans girl like there’s so many nigga… https://t.co/J7ToBEYBAK,"Atlanta, GA",2023-03-04
1631814865785421825,*sweating* 😭 https://t.co/47iZK60a6t,"Maryland, USA",2023-03-04
1631820550426222593,BITCH I HAD CHILLS https://t.co/AtPqRUXS0w,"Holland, MI",2023-03-04
1631822980241080322,And now here I am sweating like crazy on this packed flight lol,"Charlotte, NC",2023-03-04
1631822457349849088,"I planned to get here much earlier, but I still got here eventually. And so, swimming &amp; sweating. (@ 24 Hour Fitnes… https://t.co/e7gy4alEKA","Fullerton, CA",2023-03-04
1631822312419762178,Rewatching Creed in anticipation of the new one and that dirt bike scene still gives me chills. Truly the best reboot of the last decade.,"New Haven, CT",2023-03-04
1631831602090131456,@DaninFortWorth @VMartBaseball That actually gave me the chills of how accurate that is 😬,"Corinth, TX",2023-03-04
1631837697466593280,"After sweating out the first 2/3rds of this game, Drake is going to pull out the win. On to tomorrow! #ArchMadness","St Louis, MO",2023-03-04
1631836890717470723,@imtherealhector My ex-step daughter was admitted in the hospital with pneumonia and I get this random email from h… https://t.co/q6f7bXBarH,"Florida, USA",2023-03-04
1631836651394592768,"@witchypoorose Head feels like it's going to explode, rattles in my chest when I cough, fever, chills, aches, and m… https://t.co/4A7TbGT953","Omaha, NE",2023-03-04
1631842380113661955,@EliotShorrParks @PedroRiveraTV @sgray2227 chills,"California, USA",2023-03-04
1631854301227384832,eyeballs r sweating,"Stockton, CA",2023-03-04
